x,y,z
-5.374045801526718,73.53435114503817,-40.50381679389313
-3.8091603053435112,63.343511450381676,-40.19083969465649
-4.877862595419847,63.595419847328245,-32.82442748091603
-2.946564885496183,75.7557251908397,-34.61832061068702
-3.450381679389313,75.0,-34.35114503816794
-1.9312977099236641,74.93893129770993,-35.51145038167939
-2.8625954198473282,65.04580152671755,-34.458015267175576
-1.4045801526717556,65.95419847328245,-33.847328244274806
-4.061068702290076,60.93893129770992,-25.46564885496183
-8.13740458015267,74.58015267175573,-24.328244274809162
-6.984732824427481,75.46564885496183,-30.244274809160306
-5.786259541984733,66.64885496183206,-28.50381679389313
-5.740458015267175,69.07633587786259,-26.557251908396946
-7.198473282442748,67.30534351145039,-24.732824427480917
-6.015267175572519,64.08396946564885,-24.671755725190838
-5.396946564885496,62.20610687022901,-26.84732824427481
-6.290076335877862,55.81679389312977,-26.366412213740457
-4.9465648854961835,61.57251908396947,-23.358778625954198
-10.091603053435115,68.82442748091603,-17.717557251908396
-11.221374045801527,70.36641221374046,-19.954198473282442
-8.396946564885496,58.396946564885496,-21.221374045801525
-6.358778625954199,47.25190839694657,-21.083969465648856
-8.969465648854962,47.20610687022901,-16.00763358778626
-10.916030534351146,51.54961832061068,-12.16793893129771
-10.786259541984732,60.030534351145036,-15.82442748091603
-7.229007633587786,60.93893129770992,-23.18320610687023
-6.6183206106870225,47.89312977099237,-23.427480916030536
-4.885496183206107,39.30534351145038,-21.72519083969466
-7.030534351145038,39.70992366412214,-18.80916030534351
-8.290076335877863,36.45038167938932,-13.732824427480915
-8.251908396946565,37.06106870229008,-11.938931297709924
-9.0,36.63358778625954,-10.396946564885496
-12.15267175572519,28.610687022900763,-4.931297709923665
-11.603053435114504,22.6793893129771,-3.519083969465649
-10.183206106870228,13.954198473282442,-0.5038167938931297
-10.82442748091603,0.04580152671755725,2.404580152671756
-10.488549618320612,-6.786259541984733,4.564885496183206
-11.618320610687023,-10.053435114503817,9.80916030534351
-10.526717557251908,-13.068702290076336,7.068702290076335
-10.916030534351146,-20.106870229007633,9.045801526717558
-11.67175572519084,-29.14503816793893,9.083969465648854
-6.778625954198473,-31.450381679389313,7.305343511450381
-7.824427480916031,-31.6793893129771,10.625954198473282
-8.251908396946565,-33.465648854961835,11.992366412213741
-9.122137404580153,-46.3587786259542,16.229007633587788
-8.86259541984733,-56.00763358778626,15.67175572519084
-8.595419847328245,-60.06870229007634,15.82442748091603
-4.656488549618321,-63.06870229007634,8.80916030534351
-4.221374045801527,-70.97709923664122,0.8549618320610687
6.908396946564886,-75.65648854961832,-27.15267175572519
17.64885496183206,-84.6793893129771,-48.3206106870229
12.564885496183207,-103.93893129770993,-29.931297709923665
5.969465648854962,-108.09160305343511,-5.717557251908397
0.42748091603053434,-103.89312977099236,17.931297709923665
-3.9923664122137406,-99.20610687022901,25.6793893129771
-5.404580152671755,-92.98473282442748,29.16793893129771
-6.091603053435114,-91.50381679389314,30.717557251908396
-4.236641221374046,-92.74045801526718,25.083969465648856
0.549618320610687,-100.69465648854961,14.251908396946565
3.50381679389313,-102.87786259541984,16.328244274809162
3.5801526717557253,-91.2442748091603,20.83206106870229
2.3969465648854964,-74.07633587786259,21.076335877862597
8.038167938931299,-57.396946564885496,3.6717557251908395
8.625954198473282,-68.41984732824427,5.885496183206107
6.793893129770993,-83.31297709923665,7.694656488549619
4.267175572519084,-86.38167938931298,11.16030534351145
3.618320610687023,-81.07633587786259,21.03053435114504
1.786259541984733,-63.045801526717554,20.740458015267176
3.816793893129771,-54.98473282442748,11.778625954198473
4.7251908396946565,-71.22900763358778,14.725190839694656
4.793893129770993,-77.86259541984732,15.572519083969466
4.106870229007634,-75.87022900763358,15.244274809160306
4.2748091603053435,-63.81679389312977,13.473282442748092
3.4427480916030535,-55.954198473282446,14.648854961832061
0.03816793893129771,-54.534351145038165,17.17557251908397
-1.4045801526717556,-60.48854961832061,18.419847328244273
2.1374045801526718,-65.54198473282443,20.625954198473284
5.206106870229007,-70.69465648854961,16.27480916030534
8.694656488549619,-79.3587786259542,18.374045801526716
11.099236641221374,-72.98473282442748,17.946564885496183
8.16793893129771,-62.23664122137404,15.145038167938932
5.778625954198473,-60.51145038167939,22.68702290076336
5.793893129770993,-63.82442748091603,21.64885496183206
2.312977099236641,-70.8473282442748,19.267175572519083
8.061068702290076,-72.6793893129771,15.267175572519085
8.83969465648855,-72.19847328244275,13.969465648854962
6.862595419847328,-65.38931297709924,20.091603053435115
5.4961832061068705,-59.091603053435115,20.259541984732824
8.641221374045802,-59.9236641221374,12.709923664122137
9.83206106870229,-71.61068702290076,11.870229007633588
8.0,-69.83206106870229,8.442748091603054
6.793893129770993,-63.16030534351145,7.083969465648855
9.65648854961832,-59.93129770992366,5.374045801526718
9.854961832061068,-53.85496183206107,6.633587786259542
8.236641221374045,-53.89312977099237,10.778625954198473
8.86259541984733,-57.48854961832061,12.022900763358779
6.4961832061068705,-58.778625954198475,22.6793893129771
2.969465648854962,-49.51908396946565,21.198473282442748
3.0076335877862594,-47.54961832061068,21.87786259541985
4.740458015267175,-52.17557251908397,21.793893129770993
5.816793893129771,-53.06106870229008,20.50381679389313
6.6183206106870225,-52.12213740458015,21.786259541984734
7.427480916030534,-52.70229007633588,21.30534351145038
6.633587786259542,-53.19083969465649,26.641221374045802
3.6259541984732824,-47.587786259541986,27.435114503816795
-0.04580152671755725,-45.61832061068702,24.81679389312977
0.2366412213740458,-50.6793893129771,23.31297709923664
5.770992366412214,-56.916030534351144,21.419847328244273
4.923664122137405,-50.099236641221374,21.35114503816794
3.8091603053435112,-47.900763358778626,12.763358778625955
2.946564885496183,-51.770992366412216,11.763358778625955
3.9236641221374047,-54.17557251908397,6.099236641221374
7.198473282442748,-55.29770992366412,5.870229007633588
4.0,-52.80916030534351,7.465648854961832
7.854961832061068,-56.0763358778626,2.877862595419847
9.793893129770993,-65.7175572519084,-5.534351145038168
13.908396946564885,-69.2442748091603,-4.519083969465649
12.541984732824428,-64.19847328244275,2.0763358778625953
9.229007633587786,-56.86259541984733,5.206106870229007
9.98473282442748,-57.83206106870229,-4.343511450381679
11.885496183206106,-62.2442748091603,-0.5572519083969466
7.8396946564885495,-67.30534351145039,6.99236641221374
5.870229007633588,-55.25954198473283,5.0
6.435114503816794,-52.47328244274809,10.65648854961832
4.061068702290076,-43.343511450381676,10.076335877862595
5.854961832061068,-47.587786259541986,10.946564885496183
8.526717557251908,-50.969465648854964,14.877862595419847
10.32824427480916,-46.00763358778626,11.977099236641221
9.366412213740459,-40.16030534351145,10.099236641221374
7.557251908396947,-35.29007633587786,11.49618320610687
7.580152671755725,-33.06106870229008,9.633587786259541
7.862595419847328,-37.35114503816794,9.206106870229007
9.50381679389313,-40.58015267175573,15.435114503816793
10.053435114503817,-38.916030534351144,15.564885496183207
9.007633587786259,-28.114503816793892,14.045801526717558
6.977099236641221,-27.923664122137403,11.412213740458014
7.145038167938932,-31.81679389312977,11.854961832061068
4.2748091603053435,-31.893129770992367,15.32824427480916
6.152671755725191,-27.46564885496183,11.786259541984732
8.541984732824428,-29.14503816793893,15.50381679389313
8.335877862595419,-30.34351145038168,19.72519083969466
6.7251908396946565,-32.37404580152672,21.69465648854962
9.67175572519084,-34.14503816793893,18.717557251908396
10.381679389312977,-34.541984732824424,15.030534351145038
6.083969465648855,-28.48854961832061,17.213740458015266
2.6717557251908395,-18.358778625954198,17.68702290076336
3.8931297709923665,-17.61832061068702,18.610687022900763
7.175572519083969,-25.114503816793892,14.83206106870229
13.442748091603054,-34.93893129770992,15.778625954198473
10.198473282442748,-31.106870229007633,21.48854961832061
4.267175572519084,-17.81679389312977,14.236641221374045
7.083969465648855,-18.748091603053435,8.977099236641221
14.65648854961832,-29.87786259541985,7.0458015267175576
17.19083969465649,-40.16793893129771,5.625954198473282
14.572519083969466,-35.86259541984733,8.229007633587786
12.709923664122137,-20.419847328244273,7.877862595419847
3.2213740458015265,5.702290076335878,14.633587786259541
-11.351145038167939,32.23664122137404,9.526717557251908
-24.30534351145038,44.93129770992366,24.61832061068702
-27.786259541984734,46.25190839694657,28.129770992366414
-28.64885496183206,39.969465648854964,30.251908396946565
-26.778625954198475,44.19083969465649,31.801526717557252
-30.801526717557252,54.55725190839695,36.587786259541986
-27.709923664122137,70.7557251908397,25.34351145038168
-29.740458015267176,77.62595419847328,27.732824427480917
-26.85496183206107,80.19083969465649,18.50381679389313
-25.213740458015266,75.89312977099236,15.587786259541986
-19.068702290076335,70.0381679389313,2.7786259541984735
