Time_Percentage,Angle
63.981762917933125,-6.555877685547003
64.05328088682282,-6.579170227050994
64.13373860182371,-6.602523803710994
64.20525657071339,-6.625984191895
64.27677453960308,-6.649200439452997
64.35723225460397,-6.671943664550994
64.42875022349367,-6.695167541504006
64.50026819238333,-6.720756530762003
64.58072590738423,-6.749160766602003
64.65224387627391,-6.778091430664006
64.7237618451636,-6.804527282715
64.80421956016448,-6.827629089355
64.87573752905418,-6.848999023437997
64.94725549794386,-6.869941711425994
65.02771321294475,-6.889625549315994
65.09923118183444,-6.907592773437997
65.17968889683533,-6.92684173584
65.25120686572501,-6.951232910155994
65.3227248346147,-6.980339050292997
65.4031825496156,-7.009376525879006
65.47470051850527,-7.034469604492003
65.54621848739495,-7.055473327637003
65.62667620239586,-7.073928833007997
65.69819417128554,-7.091323852539006
65.76971214017522,-7.1094665527340055
65.8501698551761,-7.130081176757997
65.9216878240658,-7.15357208252
65.99320579295548,-7.17928314209
66.07366350795637,-7.205894470215
66.14518147684606,-7.231834411620994
66.21669944573574,-7.255966186522997
66.29715716073663,-7.27848815918
66.36867512962633,-7.3008728027340055
66.440193098516,-7.32479095459
66.5206508135169,-7.350952148437997
66.59216878240657,-7.378929138184006
66.66368675129625,-7.40739440918
66.74414446629716,-7.433921813965
66.81566243518684,-7.454887390137003
66.88718040407653,-7.466278076172003
66.96763811907742,-7.465698242187997
67.0391560879671,-7.454231262207003
67.1106740568568,-7.434875488280994
67.19113177185768,-7.408615112305
67.26264974074736,-7.374252319335994
67.33416770963704,-7.332099914550994
67.41462542463795,-7.284736633300994
67.48614339352763,-7.233528137207003
67.5576613624173,-7.17667388916
67.6381190774182,-7.110961914062997
67.70963704630788,-7.034385681152003
67.78115501519757,-6.947242736815994
67.86161273019846,-6.851776123047003
67.93313069908815,-6.751731872559006
68.01358841408904,-6.652160644530994
68.08510638297872,-6.558837890625
68.15662435186842,-6.476669311522997
68.2370820668693,-6.407936096190994
68.30860003575899,-6.35082244873
68.38011800464866,-6.298950195312997
68.46057571964957,-6.244186401367003
68.53209368853925,-6.181297302245994
68.60361165742893,-6.109405517577997
68.68406937242982,-6.030090332030994
68.7555873413195,-5.945304870605
68.82710531020919,-5.856620788574006
68.90756302521008,-5.765357971190994
68.97908099409977,-5.672904968262003
69.05059896298945,-5.580276489257997
69.13105667799034,-5.487091064452997
69.20257464688004,-5.391143798827997
69.27409261576972,-5.289329528809006
69.3545503307706,-5.178955078125
69.42606829966029,-5.059631347655994
69.49758626854997,-4.934272766112997
69.57804398355087,-4.807289123535
69.64956195244055,-4.683204650879006
69.72107992133023,-4.567161560059006
69.80153763633112,-4.463935852050994
69.87305560522081,-4.376235961914006
69.94457357411049,-4.3050231933590055
70.0250312891114,-4.249755859375
70.09654925800108,-4.2071228027340055
70.16806722689076,-4.169731140137003
70.24852494189166,-4.128303527832003
70.32004291078134,-4.0765075683590055
70.39156087967102,-4.012939453125
70.47201859467191,-3.939453125
70.54353656356159,-3.859016418457003
70.61505453245128,-3.7744140625
70.69551224745217,-3.6877899169920028
70.76703021634185,-3.600532531737997
70.83854818523155,-3.513343811035
70.91900590023243,-3.4264984130859943
70.99052386912211,-3.340003967285
71.07098158412302,-3.253776550292997
71.1424995530127,-3.1677093505859943
71.21401752190238,-3.081809997559006
71.29447523690328,-2.996208190917997
71.36599320579296,-2.911247253417997
71.43751117468264,-2.827423095702997
71.51796888968353,-2.7454299926759944
71.58948685857321,-2.6659774780270027
71.6610048274629,-2.5895538330079972
71.7414625424638,-2.516326904297003
71.81298051135347,-2.4460906982420028
71.88449848024317,-2.37873840332
71.96495619524406,-2.31485748291
72.03647416413374,-2.255500793457003
72.10799213302343,-2.200355529785
72.18844984802432,-2.1459808349609943
72.259967816914,-2.087104797362997
72.33148578580368,-2.0201644897459943
72.41194350080458,-1.9449005126949999
72.48346146969426,-1.863143920897997
72.55497943858394,-1.7772674560550001
72.63543715358483,-1.68936920166
72.70695512247453,-1.601020812987997
72.7784730913642,-1.5131683349609943
72.8589308063651,-1.4263305664059942
72.93044877525479,-1.3406982421879974
73.00196674414447,-1.2561645507809942
73.08242445914536,-1.1724243164059942
73.15394242803505,-1.0892639160159945
73.22546039692472,-1.0068435668950002
73.30591811192562,-0.92578125
73.3774360808153,-0.8466796875
73.44895404970498,-0.7695159912109943
73.52941176470588,-0.693061828612997
73.60092973359556,-0.6154022216800001
73.67244770248524,-0.5352249145509944
73.75290541748615,-0.45236968994099414
73.82442338637583,-0.3673934936520027
73.89594135526552,-0.28102111816400566
73.97639907026641,-0.19376373290999993
74.04791703915609,-0.10586547851599448
74.12837475415698,-0.017639160155994205
74.19989272304667,0.07020568847700304
74.27141069193635,0.1562118530270027
74.35186840693724,0.23847198486299703
74.42338637582692,0.31507873535200304
74.4949043447166,0.38426208496099434
74.5753620597175,0.4446411132809942
74.64688002860719,0.49647521972700304
74.71839799749687,0.5431137084959943
74.79885571249777,0.5901489257809942
